Year,Team,position,PlayerID,Name,G,Inn,PO,A,E,DP,Fld%,RF/G
2005,Nippon Ham Fighters,P,yokoya001yuk,Yukiya Yokoyama,48,NA,2,3,1,0,0.833,0.1
2005,Nippon Ham Fighters,P,tateya001yos,Yoshinori Tateyama,45,NA,3,5,1,0,0.889,0.18
2005,Nippon Ham Fighters,P,yoshiz001mas,Masaru Yoshizaki,40,NA,4,10,0,2,1,0.35
2005,Nippon Ham Fighters,P,thomas001bra,Brad Thomas,38,NA,3,6,0,1,1,0.24
2005,Nippon Ham Fighters,P,nakamu001mic,Micheal Nakamura,32,NA,2,1,0,0,1,0.09
2005,Nippon Ham Fighters,P,iriki-001yus,Yusaku Iriki,28,NA,7,24,2,1,0.939,1.11
2005,Nippon Ham Fighters,P,tateis001nao,Naoyuki Tateishi,28,NA,2,3,1,0,0.833,0.18
2005,Nippon Ham Fighters,P,kanemu001sat,Satoru Kanemura,25,NA,18,20,5,2,0.884,1.52
2005,Nippon Ham Fighters,P,yano--001sat,Satoshi Yano,24,NA,2,2,0,0,1,0.17
2005,Nippon Ham Fighters,P,takeda001his,Hisashi Takeda,23,NA,4,10,0,1,1,0.61
2005,Nippon Ham Fighters,P,iba---001tom,Tomokazu Iba,22,NA,2,0,0,0,1,0.09
2005,Nippon Ham Fighters,P,hashim001yos,Yoshitaka Hashimoto,20,NA,0,2,0,0,1,0.1
2005,Nippon Ham Fighters,P,kamaku001ken,Ken Kamakura,19,NA,3,9,1,1,0.923,0.63
2005,Nippon Ham Fighters,P,ejiri-001shi,Shintaro Ejiri,17,NA,6,9,2,1,0.882,0.88
2005,Nippon Ham Fighters,P,darvis001yu-,Yu Darvish,14,NA,2,15,0,1,1,1.21
2005,Nippon Ham Fighters,P,shoda-001its,Itsuki Shoda,12,NA,5,7,0,1,1,1
2005,Nippon Ham Fighters,P,oshimo001tak,Takehiko Oshimoto,11,NA,1,3,0,0,1,0.36
2005,Nippon Ham Fighters,P,iwamot001tsu,Tsutomu Iwamoto,10,NA,3,2,0,0,1,0.5
2005,Nippon Ham Fighters,P,lee---001cor,Corey Lee,9,NA,0,5,0,0,1,0.56
2005,Nippon Ham Fighters,P,knight001bra,Brandon Knight,8,NA,2,1,1,0,0.75,0.38
2005,Nippon Ham Fighters,P,sasaki001kiy,Kiyoshi Sasaki,6,NA,0,0,0,0,NA,0
2005,Nippon Ham Fighters,P,miraba001car,Carlos Mirabal,3,NA,2,1,0,0,1,1
2005,Nippon Ham Fighters,P,kikuch001kaz,Kazumasa Kikuchi,1,NA,0,0,0,0,NA,0
2005,Nippon Ham Fighters,P,sunaga001hid,Hideki Sunaga,1,NA,0,2,0,0,1,2
