Year,Team,position,PlayerID,Name,G,Inn,PO,A,E,DP,Fld%,RF/G
1972,Yakult Atoms,3B,arakaw000tak,Takashi Arakawa,81,NA,NA,NA,NA,NA,NA,NA
1972,Yakult Atoms,3B,kido--000nor,Norifumi Kido,49,NA,NA,NA,NA,NA,NA,NA
1972,Yakult Atoms,3B,funada000kaz,Kazuhide Funada,24,NA,NA,NA,NA,NA,NA,NA
1972,Yakult Atoms,3B,nakano001tak,Takayuki Nakano,13,NA,NA,NA,NA,NA,NA,NA
1972,Yakult Atoms,3B,watana000sus,Susumu Watanabe,3,NA,NA,NA,NA,NA,NA,NA
1972,Yakult Atoms,3B,yaegas000yuk,Yukio Yaegashi,3,NA,NA,NA,NA,NA,NA,NA
1972,Yakult Atoms,3B,nagai-000shi,Shigeo Nagai,2,NA,NA,NA,NA,NA,NA,NA
1972,Yakult Atoms,3B,nakamu000kun,Kuniaki Nakamura,1,NA,NA,NA,NA,NA,NA,NA
1972,Yakult Atoms,3B,takega000shi,Shiro Takegami,1,NA,NA,NA,NA,NA,NA,NA
