Year,Team,position,PlayerID,Name,G,Inn,PO,A,E,DP,Fld%,RF/G
2008,Chunichi Dragons,P,takaha001aki,Akifumi Takahashi,54,NA,2,8,0,0,1,0.19
2008,Chunichi Dragons,P,iwase-001hit,Hitoki Iwase,51,NA,0,10,0,1,1,0.2
2008,Chunichi Dragons,P,kobaya001mas,Masato Kobayashi,46,NA,2,5,0,1,1,0.15
2008,Chunichi Dragons,P,asao--001tak,Takuya Asao,44,NA,3,14,1,3,0.944,0.39
2008,Chunichi Dragons,P,chen--001wei,Wei-Yin Chen,39,NA,5,12,1,0,0.944,0.44
2008,Chunichi Dragons,P,hirai-001mas,Masafumi Hirai,37,NA,1,9,0,0,1,0.27
2008,Chunichi Dragons,P,yoshim001kaz,Kazuki Yoshimi,35,NA,10,15,1,0,0.962,0.71
2008,Chunichi Dragons,P,nagami001sho,Shoji Nagamine,33,NA,1,6,1,0,0.875,0.21
2008,Chunichi Dragons,P,ogasaw001tak,Takashi Ogasawara,26,NA,8,30,0,0,1,1.46
2008,Chunichi Dragons,P,nakata001ken,Kenichi Nakata,23,NA,10,14,5,1,0.828,1.04
2008,Chunichi Dragons,P,yamamo001mas,Masahiro Yamamoto,23,NA,6,27,2,3,0.943,1.43
2008,Chunichi Dragons,P,kawaka001ken,Kenshin Kawakami,20,NA,6,23,1,2,0.967,1.45
2008,Chunichi Dragons,P,saitoh001shi,Shinsuke Saito,17,NA,1,2,0,0,1,0.18
2008,Chunichi Dragons,P,shimiz002aki,Akinobu Shimizu,15,NA,3,8,0,0,1,0.73
2008,Chunichi Dragons,P,kawai-001sus,Yudai Kawai,14,NA,11,12,0,2,1,1.64
2008,Chunichi Dragons,P,nakaza001ats,Atsushi Nakazato,13,NA,0,2,0,0,1,0.15
2008,Chunichi Dragons,P,asakur001ken,Kenta Asakura,12,NA,2,12,1,0,0.933,1.17
2008,Chunichi Dragons,P,kongoh001hir,Hiroki Kongo,12,NA,1,0,0,0,1,0.08
2008,Chunichi Dragons,P,satoh-001mit,Mitsuru Sato,8,NA,2,9,0,0,1,1.38
2008,Chunichi Dragons,P,suzuki001yos,Yoshihiro Suzuki,8,NA,1,1,0,0,1,0.25
2008,Chunichi Dragons,P,nelson001max,Maximo Nelson,6,NA,0,0,0,0,NA,0
2008,Chunichi Dragons,P,satoh-001ryo,Ryota Sato,4,NA,0,0,0,0,NA,0
2008,Chunichi Dragons,P,yamauc001som,Soma Yamauchi,4,NA,0,0,0,0,NA,0
2008,Chunichi Dragons,P,yamai-001dai,Daisuke Yamai,2,NA,1,1,0,0,1,1
2008,Chunichi Dragons,P,akasak001kaz,Kazuyuki Akasaka,1,NA,0,0,0,0,NA,0
