Year,Team,position,PlayerID,Name,G,Inn,PO,A,E,DP,Fld%,RF/G
1952,Tokyu Flyers,SS,nagasa000sho,Shoji Nagasawa,73,NA,NA,NA,NA,NA,NA,NA
1952,Tokyu Flyers,SS,minaga000sad,Sadayuki Minagawa,60,NA,NA,NA,NA,NA,NA,NA
1952,Tokyu Flyers,SS,minami000kik,Kikuichi Minami,4,NA,NA,NA,NA,NA,NA,NA
1952,Tokyu Flyers,SS,tarui-000kat,Seiichi Tarui,2,NA,NA,NA,NA,NA,NA,NA
1952,Tokyu Flyers,SS,hamada001yos,Yoshio Hamada,1,NA,NA,NA,NA,NA,NA,NA
1952,Tokyu Flyers,SS,saito-001hir,Hiroshi Saito,1,NA,NA,NA,NA,NA,NA,NA
