Year,Team,position,PlayerID,Name,G,Inn,PO,A,E,DP,Fld%,RF/G
2019,Yakult Swallows,3B,ota---001ken,Kengo Ohta,73,NA,41,92,8,7,0.943,1.82
2019,Yakult Swallows,3B,ohbiki001kei,Keiji Obiki,46,NA,23,56,4,3,0.952,1.72
2019,Yakult Swallows,3B,hirook000tai,Taishi Hirooka,29,NA,13,26,3,3,0.929,1.34
2019,Yakult Swallows,3B,muraka000mun,Munetaka Murakami,28,NA,18,42,10,3,0.857,2.14
2019,Yakult Swallows,3B,yoshid000tai,Taisei Yoshida,9,NA,7,9,0,3,1,1.78
2019,Yakult Swallows,3B,miyamo002tak,Takeshi Miyamoto,8,NA,4,9,0,2,1,1.63
2019,Yakult Swallows,3B,araki-001tak,Takahiro Araki,5,NA,0,2,0,0,1,0.4
2019,Yakult Swallows,3B,fujii-000ryo,Ryota Fujii,4,NA,1,3,0,0,1,1
2019,Yakult Swallows,3B,kawaba001shi,Shingo Kawabata,3,NA,0,8,0,0,1,2.67
2019,Yakult Swallows,3B,okumur000nob,Nobuyuki Okumura,1,NA,0,0,1,0,0,0
