Year,Team,position,PlayerID,Name,G,Inn,PO,A,E,DP,Fld%,RF/G,PB,SB,CS,CS%
1966,Nishitetsu Lions,C,wada--001hir,Hiromi Wada,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1966,Nishitetsu Lions,C,kawai-000yas,Yasuhiko Kawai,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1966,Nishitetsu Lions,C,watara000sum,Sumio Watarai,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
