Year,Team,position,PlayerID,Name,G,Inn,PO,A,E,DP,Fld%,RF/G
1964,Nishitetsu Lions,3B,kido--000nor,Norifumi Kido,146,NA,NA,NA,NA,NA,NA,NA
1964,Nishitetsu Lions,3B,yamamo000hid,Hidekazu Yamamoto,8,NA,NA,NA,NA,NA,NA,NA
1964,Nishitetsu Lions,3B,suzuki000gor,Goro Suzuki,6,NA,NA,NA,NA,NA,NA,NA
1964,Nishitetsu Lions,3B,ogi---000aki,Akira Ogi,4,NA,NA,NA,NA,NA,NA,NA
1964,Nishitetsu Lions,3B,kuroki000mik,Mikihiko Kuroki,1,NA,NA,NA,NA,NA,NA,NA
1964,Nishitetsu Lions,3B,nakani000fut,Futoshi Nakanishi,1,NA,NA,NA,NA,NA,NA,NA
