Year,Team,position,PlayerID,Name,G,Inn,PO,A,E,DP,Fld%,RF/G
1951,Tokyu Flyers,P,yoneka000yas,Yasuo Yonekawa,40,NA,NA,NA,NA,NA,NA,NA
1951,Tokyu Flyers,P,teraka000sho,Shoji Terakawa,31,NA,NA,NA,NA,NA,NA,NA
1951,Tokyu Flyers,P,tarui-000kat,Seiichi Tarui,28,NA,NA,NA,NA,NA,NA,NA
1951,Tokyu Flyers,P,miyaza000sum,Sumiya Miyazawa,26,NA,NA,NA,NA,NA,NA,NA
1951,Tokyu Flyers,P,kuwana000shi,Shigeharu Kuwana,22,NA,NA,NA,NA,NA,NA,NA
1951,Tokyu Flyers,P,shirak000gii,Giichiro Shiraki,18,NA,NA,NA,NA,NA,NA,NA
1951,Tokyu Flyers,P,itoh--000mak,Makizo Ito,17,NA,NA,NA,NA,NA,NA,NA
1951,Tokyu Flyers,P,nozaki000hir,Hirokazu Nozaki,5,NA,NA,NA,NA,NA,NA,NA
1951,Tokyu Flyers,P,kinjo-000mas,Masao Kinjo,4,NA,NA,NA,NA,NA,NA,NA
1951,Tokyu Flyers,P,kimura000tom,Tomio Kimura,2,NA,NA,NA,NA,NA,NA,NA
