Year,Team,position,PlayerID,Name,G,Inn,PO,A,E,DP,Fld%,RF/G
2007,Chiba Lotte Marines,OF,ohmura001sab,Saburo Omura,130,NA,278,8,5,1,0.983,2.2
2007,Chiba Lotte Marines,OF,hayaka001dai,Daisuke Hayakawa,128,NA,246,6,8,0,0.969,1.97
2007,Chiba Lotte Marines,OF,agbaya001ben,Benny Agbayani,91,NA,129,4,2,0,0.985,1.46
2007,Chiba Lotte Marines,OF,ohmats001sho,Shoitsu Omatsu,50,NA,66,1,1,0,0.985,1.34
2007,Chiba Lotte Marines,OF,ohtsuk001aki,Akira Otsuka,46,NA,42,1,1,1,0.977,0.93
2007,Chiba Lotte Marines,OF,daita-001tak,Takenori Daita,34,NA,14,0,2,0,0.875,0.41
2007,Chiba Lotte Marines,OF,takeha001nao,Naotaka Takehara,32,NA,50,2,2,0,0.963,1.63
2007,Chiba Lotte Marines,OF,watson002mat,Matt Watson,24,NA,25,0,0,0,1,1.04
2007,Chiba Lotte Marines,OF,aono--001tak,Takeshi Aono,16,NA,17,1,0,0,1,1.13
2007,Chiba Lotte Marines,OF,minami001ryu,Ryusuke Minami,10,NA,7,0,1,0,0.875,0.7
2007,Chiba Lotte Marines,OF,kakuna001kat,Katsuya Kakunaka,9,NA,8,1,0,0,1,1
2007,Chiba Lotte Marines,OF,hirash001koj,Koji Hirashita,5,NA,3,0,0,0,1,0.6
