Year,Team,position,PlayerID,Name,G,Inn,PO,A,E,DP,Fld%,RF/G
2015,Orix Buffaloes,3B,hara--001tak,Takuya Hara,46,NA,18,41,1,1,0.983,1.28
2015,Orix Buffaloes,3B,koyano001eii,Eiichi Koyano,42,NA,23,70,4,6,0.959,2.21
2015,Orix Buffaloes,3B,german001est,Esteban Germán,39,NA,28,44,4,3,0.947,1.85
2015,Orix Buffaloes,3B,nakaji001hir,Hiroyuki Nakajima,38,NA,21,50,4,2,0.947,1.87
2015,Orix Buffaloes,3B,shimad000tak,Takuya Shimada,37,NA,6,20,1,2,0.963,0.7
2015,Orix Buffaloes,3B,nishin000mas,Masahiro Nishino,7,NA,7,11,0,1,1,2.57
2015,Orix Buffaloes,3B,kojima000shu,Shuhei Kojima,2,NA,1,0,0,0,1,0.5
2015,Orix Buffaloes,3B,tsutsu000yuk,Yuki Tsutsumi,2,NA,0,4,0,0,1,2
2015,Orix Buffaloes,3B,yamamo007kaz,Kazunao Yamamoto,2,NA,1,6,0,0,1,3.5
2015,Orix Buffaloes,3B,fusimi000tor,Torai Fushimi,1,NA,0,0,0,0,NA,0
