Year,Team,position,PlayerID,Name,G,Inn,PO,A,E,DP,Fld%,RF/G
1980,Hankyu Braves,1B,kato--002hid,Hideji Kato,117,NA,NA,NA,NA,NA,NA,NA
1980,Hankyu Braves,1B,okamot000kaz,Kazumitsu Okamoto,15,NA,NA,NA,NA,NA,NA,NA
1980,Hankyu Braves,1B,osumi-000mas,Masato Osumi,13,NA,NA,NA,NA,NA,NA,NA
1980,Hankyu Braves,1B,takai-000yas,Yasuhiro Takai,11,NA,NA,NA,NA,NA,NA,NA
1980,Hankyu Braves,1B,kawamu000ken,Kenichiro Kawamura,1,NA,NA,NA,NA,NA,NA,NA
1980,Hankyu Braves,1B,okuma-000tad,Tadayoshi Okuma,1,NA,NA,NA,NA,NA,NA,NA
1980,Hankyu Braves,1B,yoshiz000tos,Toshiyuki Yoshizawa,1,NA,NA,NA,NA,NA,NA,NA
