Year,Team,position,PlayerID,Name,G,Inn,PO,A,E,DP,Fld%,RF/G
1958,Taiyo Whales,P,akiyam000nob,Noboru Akiyama,62,NA,NA,NA,NA,NA,NA,NA
1958,Taiyo Whales,P,suzuki007tak,Takashi Suzuki,58,NA,NA,NA,NA,NA,NA,NA
1958,Taiyo Whales,P,oishi-001mas,Masahiko Oishi,50,NA,NA,NA,NA,NA,NA,NA
1958,Taiyo Whales,P,gondo-000mas,Masatoshi Gondo,28,NA,NA,NA,NA,NA,NA,NA
1958,Taiyo Whales,P,miyamo001kaz,Kazuyoshi Miyamoto,26,NA,NA,NA,NA,NA,NA,NA
1958,Taiyo Whales,P,sakura000kao,Kaoru Sakurai,23,NA,NA,NA,NA,NA,NA,NA
1958,Taiyo Whales,P,sekigu000ich,Ichiro Sekiguchi,14,NA,NA,NA,NA,NA,NA,NA
1958,Taiyo Whales,P,shimad000gen,Gentaro Shimada,11,NA,NA,NA,NA,NA,NA,NA
1958,Taiyo Whales,P,matsui001tak,Takeo Matsui,3,NA,NA,NA,NA,NA,NA,NA
1958,Taiyo Whales,P,koda--001mas,Masaru Koda,2,NA,NA,NA,NA,NA,NA,NA
