Year,Team,position,PlayerID,Name,G,Inn,PO,A,E,DP,Fld%,RF/G
1989,Nippon Ham Fighters,1B,oshima000yas,Yasunori Oshima,106,NA,NA,NA,NA,NA,NA,NA
1989,Nippon Ham Fighters,1B,nakaji000ter,Terushi Nakajima,26,NA,NA,NA,NA,NA,NA,NA
1989,Nippon Ham Fighters,1B,easler001mic,Mike Easler,14,NA,NA,NA,NA,NA,NA,NA
1989,Nippon Ham Fighters,1B,igaras000shi,Shinichi Igarashi,13,NA,NA,NA,NA,NA,NA,NA
1989,Nippon Ham Fighters,1B,wakana001yos,Yoshiharu Wakana,5,NA,NA,NA,NA,NA,NA,NA
1989,Nippon Ham Fighters,1B,yahagi000koi,Koichi Yahagi,2,NA,NA,NA,NA,NA,NA,NA
