Year,Team,position,PlayerID,Name,G,Inn,PO,A,E,DP,Fld%,RF/G,PB,SB,CS,CS%
1978,Crown Lighter Lions,C,wakana001yos,Yoshiharu Wakana,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1978,Crown Lighter Lions,C,okumiy000tan,Taneo Okumiya,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1978,Crown Lighter Lions,C,nishiz000mas,Masaji Nishizawa,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1978,Crown Lighter Lions,C,kusuki000tor,Toru Kusuki,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
