Year,Team,position,PlayerID,Name,G,Inn,PO,A,E,DP,Fld%,RF/G,PB,SB,CS,CS%
1989,Hanshin Tigers,C,kido--000kat,Katsuhiko Kido,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1989,Hanshin Tigers,C,yoshid000yas,Yasuo Yoshida,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1989,Hanshin Tigers,C,shimad000mun,Munehiko Shimada,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1989,Hanshin Tigers,C,iwata-000tor,Toru Iwata,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1989,Hanshin Tigers,C,iwakir000eij,Eiji Iwakiri,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
