Year,Team,position,PlayerID,Name,G,Inn,PO,A,E,DP,Fld%,RF/G,PB,SB,CS,CS%
1960,Daimai Orions,C,tanimo000min,Minoru Tanimoto,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,Daimai Orions,C,daigo-000tak,Takeo Daigo,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,Daimai Orions,C,fukuts000kat,Katsuya Fukutsuka,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
