Year,Team,position,PlayerID,Name,G,Inn,PO,A,E,DP,Fld%,RF/G,PB,SB,CS,CS%
1982,Nankai Hawks,C,iwaki-000sat,Satoshi Iwaki,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1982,Nankai Hawks,C,kagawa000nob,Nobuyuki Kagawa,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1982,Nankai Hawks,C,yoshid002hir,Hiroyuki Yoshida,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
