Year,Team,position,PlayerID,Name,G,Inn,PO,A,E,DP,Fld%,RF/G
2018,Hanshin Tigers,OF,itoi--001yos,Yoshio Itoi,117,NA,165,4,3,1,0.983,1.44
2018,Hanshin Tigers,OF,fukudo001kos,Kosuke Fukudome,113,NA,180,6,2,1,0.989,1.65
2018,Hanshin Tigers,OF,fujika001shu,Shunsuke Fujikawa,77,NA,89,2,1,1,0.989,1.18
2018,Hanshin Tigers,OF,nakata000mas,Masahiro Nakatani,69,NA,97,2,1,1,0.99,1.43
2018,Hanshin Tigers,OF,ito---001hay,Hayata Itoh,47,NA,40,3,0,2,1,0.91
2018,Hanshin Tigers,OF,takaya000shu,Shun Takayama,37,NA,52,0,1,0,0.981,1.41
2018,Hanshin Tigers,OF,egoshi000tai,Taiga Egoshi,24,NA,29,0,0,0,1,1.21
2018,Hanshin Tigers,OF,navarr001efr,Efren Navarro,21,NA,34,0,2,0,0.944,1.62
2018,Hanshin Tigers,OF,yokawa000nao,Naomasa Yohkawa,17,NA,25,1,0,1,1,1.53
2018,Hanshin Tigers,OF,shimad000kai,Kairi Shimada,11,NA,15,1,0,0,1,1.45
2018,Hanshin Tigers,OF,itayam000yut,Yutaro Itayama,6,NA,3,1,0,0,1,0.67
2018,Hanshin Tigers,OF,ueda--000kai,Kai Ueda,3,NA,1,0,0,0,1,0.33
2018,Hanshin Tigers,OF,oyama-000yus,Yusuke Ohyama,2,NA,4,0,0,0,1,2
