Year,Team,position,PlayerID,Name,G,Inn,PO,A,E,DP,Fld%,RF/G
1991,Yokohama Taiyo Whales,3B,shimiz000yos,Yoshiyuki Shimizu,129,NA,NA,NA,NA,NA,NA,NA
1991,Yokohama Taiyo Whales,3B,miyaga000kaz,Kazuhiko Miyakawa,4,NA,NA,NA,NA,NA,NA,NA
1991,Yokohama Taiyo Whales,3B,ono---000yuj,Yuji Ono,3,NA,NA,NA,NA,NA,NA,NA
1991,Yokohama Taiyo Whales,3B,choshi000tos,Toshio Choshi,2,NA,NA,NA,NA,NA,NA,NA
1991,Yokohama Taiyo Whales,3B,horie-000ken,Kenji Horie,1,NA,NA,NA,NA,NA,NA,NA
1991,Yokohama Taiyo Whales,3B,shindo001tat,Tatsuya Shindo,1,NA,NA,NA,NA,NA,NA,NA
1991,Yokohama Taiyo Whales,3B,shirah000tak,Takahiro Shirahata,1,NA,NA,NA,NA,NA,NA,NA
1991,Yokohama Taiyo Whales,3B,tashir000tom,Tomio Tashiro,1,NA,NA,NA,NA,NA,NA,NA
