Year,Team,position,PlayerID,Name,G,Inn,PO,A,E,DP,Fld%,RF/G
2009,Hanshin Tigers,SS,torita001tak,Takashi Toritani,144,NA,204,467,7,80,0.99,4.66
2009,Hanshin Tigers,SS,maeda-001yam,Yamato Maeda,2,NA,1,3,0,0,1,2
