Year,Team,position,PlayerID,Name,G,Inn,PO,A,E,DP,Fld%,RF/G
2005,Orix Buffaloes,P,kikuch001tsu,Tsuyoshi Kikuchihara,71,NA,2,10,0,2,1,0.17
2005,Orix Buffaloes,P,katoh-001dai,Daisuke Kato,60,NA,4,7,0,0,1,0.18
2005,Orix Buffaloes,P,hagiwa001jun,Jun Hagiwara,49,NA,0,10,0,3,1,0.2
2005,Orix Buffaloes,P,katsuk001ryo,Ryota Katsuki,47,NA,3,14,2,1,0.895,0.36
2005,Orix Buffaloes,P,ohkubo001mas,Masanobu Okubo,39,NA,1,6,0,0,1,0.18
2005,Orix Buffaloes,P,katoh-001tat,Tatsuo Kato,36,NA,3,6,0,0,1,0.25
2005,Orix Buffaloes,P,yoshik001kat,Katsunari Yoshikawa,29,NA,1,8,0,1,1,0.31
2005,Orix Buffaloes,P,powell001jer,Jeremy Powell,28,NA,15,37,2,3,0.963,1.86
2005,Orix Buffaloes,P,kawago001hid,Hidetaka Kawagoe,24,NA,6,23,0,1,1,1.21
2005,Orix Buffaloes,P,beirne001kev,Kevin Beirne,22,NA,12,12,1,0,0.96,1.09
2005,Orix Buffaloes,P,yamamo001sho,Shogo Yamamoto,22,NA,2,4,0,0,1,0.27
2005,Orix Buffaloes,P,mitsuh001ats,Atsuhiro Mitsuhara,17,NA,4,15,2,2,0.905,1.12
2005,Orix Buffaloes,P,yamagu001kaz,Kazuo Yamaguchi,16,NA,0,1,0,0,1,0.06
2005,Orix Buffaloes,P,yoshii001mas,Masato Yoshii,15,NA,2,16,0,0,1,1.2
2005,Orix Buffaloes,P,aiki--001tak,Takashi Aiki,12,NA,3,5,1,1,0.889,0.67
2005,Orix Buffaloes,P,motoya001kaz,Kazuya Motoyanagi,12,NA,0,5,0,2,1,0.42
2005,Orix Buffaloes,P,parra-002jos,José Parra,8,NA,1,4,0,1,1,0.63
2005,Orix Buffaloes,P,takagi001yas,Yasunari Takagi,8,NA,2,1,0,0,1,0.38
2005,Orix Buffaloes,P,tanaka001yuk,Yuki Tanaka,8,NA,1,4,1,0,0.833,0.63
2005,Orix Buffaloes,P,kondoh001kaz,Kazuki Kondoh,7,NA,0,1,0,0,1,0.14
2005,Orix Buffaloes,P,stewar006jos,Josh Stewart,7,NA,1,4,0,0,1,0.71
2005,Orix Buffaloes,P,abe---001ken,Kenta Abe,3,NA,0,0,0,0,NA,0
2005,Orix Buffaloes,P,iwashi001shu,Shuichi Iwashita,1,NA,0,0,0,0,NA,0
