Year,Team,position,PlayerID,Name,G,Inn,PO,A,E,DP,Fld%,RF/G
2022,Saitama Seibu Lions,3B,nakamu001tak,Takeya Nakamura,54,NA,18,57,2,4,0.974,1.39
2022,Saitama Seibu Lions,3B,yamada001har,Haruka Yamada,47,NA,6,18,1,3,0.96,0.51
2022,Saitama Seibu Lions,3B,wu----000nie,Nien Ting Wu,41,NA,20,54,4,7,0.949,1.8
2022,Saitama Seibu Lions,3B,hiranu000sho,Shota Hiranuma,28,NA,16,43,4,4,0.937,2.11
2022,Saitama Seibu Lions,3B,witte-000jan,Jantzen Witte,15,NA,16,16,2,1,0.941,2.13
2022,Saitama Seibu Lions,3B,yamano000kak,Kakeru Yamanobe,11,NA,9,6,1,1,0.938,1.36
2022,Saitama Seibu Lions,3B,takiza000nat,Natsuo Takizawa,3,NA,0,0,0,0,NA,0
2022,Saitama Seibu Lions,3B,hasega004shi,Shinya Hasegawa,2,NA,2,0,0,0,1,1
2022,Saitama Seibu Lions,3B,kawano002ryo,Ryota Kawano,2,NA,2,5,1,0,0.875,3.5
2022,Saitama Seibu Lions,3B,kumash000mas,Masato Kumashiro,1,NA,0,3,0,0,1,3
