Year,Team,position,PlayerID,Name,G,Inn,PO,A,E,DP,Fld%,RF/G
2022,Yakult Swallows,OF,shiomi000yas,Yasutaka Shiomi,127,NA,303,5,2,1,0.994,2.43
2022,Yakult Swallows,OF,yamasa000kot,Kotaro Yamasaki,114,NA,172,5,2,1,0.989,1.55
2022,Yakult Swallows,OF,maruya001kaz,Kazuya Maruyama,71,NA,50,0,0,0,1,0.7
2022,Yakult Swallows,OF,aoki--001nor,Nori Aoki,62,NA,94,2,1,0,0.99,1.55
2022,Yakult Swallows,OF,santan002dom,Domingo Santana,58,NA,81,0,2,0,0.976,1.4
2022,Yakult Swallows,OF,watana000dai,Daiki Watanabe,44,NA,20,0,1,0,0.952,0.45
2022,Yakult Swallows,OF,hamada000tai,Taiki Hamada,39,NA,54,2,0,0,1,1.44
2022,Yakult Swallows,OF,ota---001ken,Kengo Ohta,32,NA,42,0,0,0,1,1.31
2022,Yakult Swallows,OF,kivleh000pat,Patrick Kivlehan,19,NA,16,2,1,0,0.947,0.95
2022,Yakult Swallows,OF,miyamo002tak,Takeshi Miyamoto,12,NA,10,0,0,0,1,0.83
2022,Yakult Swallows,OF,namiki000hid,Hidetaka Namiki,11,NA,9,0,0,0,1,0.82
2022,Yakult Swallows,OF,sakagu001tom,Tomotaka Sakaguchi,10,NA,11,0,0,0,1,1.1
2022,Yakult Swallows,OF,araki-001tak,Takahiro Araki,8,NA,4,0,0,0,1,0.5
2022,Yakult Swallows,OF,akahan000yos,Yoshihiro Akahane,4,NA,5,0,0,0,1,1.25
2022,Yakult Swallows,OF,matsum000yu-,Yu Matsumoto,4,NA,4,0,0,0,1,1
2022,Yakult Swallows,OF,uchika001sei,Seiichi Uchikawa,4,NA,2,1,0,0,1,0.75
2022,Yakult Swallows,OF,okumur000nob,Nobuyuki Okumura,1,NA,0,0,0,0,NA,0
