Year,Team,position,PlayerID,Name,G,Inn,PO,A,E,DP,Fld%,RF/G
2017,Chunichi Dragons,3B,donoue001nao,Naomichi Donoue,51,NA,16,36,4,5,0.929,1.02
2017,Chunichi Dragons,3B,fukuda001nob,Nobumasa Fukuda,45,NA,11,69,4,4,0.952,1.78
2017,Chunichi Dragons,3B,takaha000shu,Shuhei Takahashi,35,NA,29,66,3,7,0.969,2.71
2017,Chunichi Dragons,3B,guerre002ale,Alex Guerrero,32,NA,20,53,3,3,0.961,2.28
2017,Chunichi Dragons,3B,kameza000kyo,Kyohei Kamezawa,24,NA,8,42,1,2,0.98,2.08
2017,Chunichi Dragons,3B,tani--001tet,Tetsuya Tani,9,NA,6,7,0,0,1,1.44
2017,Chunichi Dragons,3B,abe---001tos,Toshiki Abe,3,NA,4,4,0,0,1,2.67
2017,Chunichi Dragons,3B,ishiga000mas,Masami Ishigaki,1,NA,0,2,0,0,1,2
2017,Chunichi Dragons,3B,ishika002shu,Shun Ishikawa,1,NA,0,0,0,0,NA,0
2017,Chunichi Dragons,3B,mitsum000tai,Taiki Mitsumata,1,NA,0,0,0,0,NA,0
2017,Chunichi Dragons,3B,mizowa000hay,Hayato Mizowaki,1,NA,0,1,0,0,1,1
