Year,Team,position,PlayerID,Name,G,Inn,PO,A,E,DP,Fld%,RF/G
2021,Fukuoka Softbank Hawks,P,kayama000shi,Shinya Kayama,58,NA,3,4,0,0,1,0.12
2021,Fukuoka Softbank Hawks,P,iwasak001sho,Sho Iwasaki,48,NA,2,8,0,1,1,0.21
2021,Fukuoka Softbank Hawks,P,tsumor000yuk,Yuki Tsumori,45,NA,4,6,0,1,1,0.22
2021,Fukuoka Softbank Hawks,P,bando-000yug,Yugo Bandoh,44,NA,1,6,0,0,1,0.16
2021,Fukuoka Softbank Hawks,P,matsum003yuk,Yuki Matsumoto,33,NA,7,10,1,1,0.944,0.52
2021,Fukuoka Softbank Hawks,P,moinel000liv,Liván Moinelo,33,NA,2,8,0,0,1,0.3
2021,Fukuoka Softbank Hawks,P,izumi-000kei,Keisuke Izumi,31,NA,1,5,0,0,1,0.19
2021,Fukuoka Softbank Hawks,P,mori--000yui,Yuito Mori,30,NA,1,3,0,0,1,0.13
2021,Fukuoka Softbank Hawks,P,ishika000syu,Shuta Ishikawa,28,NA,8,29,1,3,0.974,1.32
2021,Fukuoka Softbank Hawks,P,kaino-000hir,Hiroshi Kaino,22,NA,1,3,0,0,1,0.18
2021,Fukuoka Softbank Hawks,P,martin006nic,Nick Martinez,21,NA,8,24,0,3,1,1.52
2021,Fukuoka Softbank Hawks,P,taura-000fum,Fumimaru Taura,19,NA,1,4,0,0,1,0.26
2021,Fukuoka Softbank Hawks,P,tanaka000sei,Seigi Tanaka,18,NA,3,0,0,0,1,0.17
2021,Fukuoka Softbank Hawks,P,wada--001tsu,Tsuyoshi Wada,18,NA,1,12,0,1,1,0.72
2021,Fukuoka Softbank Hawks,P,kasaya000shu,Shunsuke Kasaya,16,NA,4,16,0,0,1,1.25
2021,Fukuoka Softbank Hawks,P,sugiya000kaz,Kazuki Sugiyama,15,NA,1,2,0,0,1,0.2
2021,Fukuoka Softbank Hawks,P,higash001nao,Nao Higashihama,14,NA,2,12,0,0,1,1
2021,Fukuoka Softbank Hawks,P,furuya000yut,Yuto Furuya,13,NA,0,2,0,0,1,0.15
2021,Fukuoka Softbank Hawks,P,senga-000kod,Kodai Senga,13,NA,8,7,0,0,1,1.15
2021,Fukuoka Softbank Hawks,P,ohzeki000tom,Tomohisa Ohzeki,12,NA,1,2,0,0,1,0.25
2021,Fukuoka Softbank Hawks,P,takeda000sho,Shota Takeda,12,NA,3,10,0,0,1,1.08
2021,Fukuoka Softbank Hawks,P,stewar004car,Carter Stewart,11,NA,0,0,1,0,0,0
2021,Fukuoka Softbank Hawks,P,takaha000rei,Rei Takahashi,11,NA,2,12,2,1,0.875,1.27
2021,Fukuoka Softbank Hawks,P,takaha000jum,Jumpei Takahashi,10,NA,1,3,1,0,0.8,0.4
2021,Fukuoka Softbank Hawks,P,ogata-000shu,Shuto Ogata,8,NA,0,2,0,0,1,0.25
2021,Fukuoka Softbank Hawks,P,rea---000col,Colin Rea,6,NA,1,3,1,1,0.8,0.67
2021,Fukuoka Softbank Hawks,P,watana000yut,Yuta Watanabe,6,NA,0,0,0,0,NA,0
2021,Fukuoka Softbank Hawks,P,kawaha000hir,Hiroyuki Kawahara,3,NA,0,3,0,0,1,1
2021,Fukuoka Softbank Hawks,P,niho--000aki,Akira Niho,2,NA,0,3,0,0,1,1.5
2021,Fukuoka Softbank Hawks,P,otake-000kot,Koutaro Ohtake,2,NA,1,1,0,0,1,1
