Year,Team,position,PlayerID,Name,G,Inn,PO,A,E,DP,Fld%,RF/G
1977,Hankyu Buffaloes,P,yamada000his,Hisashi Yamada,44,NA,NA,NA,NA,NA,NA,NA
1977,Hankyu Buffaloes,P,yamagu000tak,Takashi Yamaguchi,42,NA,NA,NA,NA,NA,NA,NA
1977,Hankyu Buffaloes,P,inaba-000mit,Mitsuo Inaba,30,NA,NA,NA,NA,NA,NA,NA
1977,Hankyu Buffaloes,P,shirai000shi,Shizuo Shiraishi,21,NA,NA,NA,NA,NA,NA,NA
1977,Hankyu Buffaloes,P,adachi000mit,Mitsuhiro Adachi,20,NA,NA,NA,NA,NA,NA,NA
1977,Hankyu Buffaloes,P,sato--003yos,Yoshinori Sato,20,NA,NA,NA,NA,NA,NA,NA
1977,Hankyu Buffaloes,P,imai--000yut,Yutaro Imai,12,NA,NA,NA,NA,NA,NA,NA
1977,Hankyu Buffaloes,P,kawaba002kaz,Kazuto Kawabata,12,NA,NA,NA,NA,NA,NA,NA
1977,Hankyu Buffaloes,P,saegus000nor,Norietsu Saegusa,9,NA,NA,NA,NA,NA,NA,NA
1977,Hankyu Buffaloes,P,nagamo000hir,Hiroaki Nagamoto,8,NA,NA,NA,NA,NA,NA,NA
1977,Hankyu Buffaloes,P,mizuta000tak,Takashi Mizutani,6,NA,NA,NA,NA,NA,NA,NA
1977,Hankyu Buffaloes,P,yamamo002yos,Yoshiki Yamamoto,3,NA,NA,NA,NA,NA,NA,NA
1977,Hankyu Buffaloes,P,osumi-000mas,Masato Osumi,2,NA,NA,NA,NA,NA,NA,NA
1977,Hankyu Buffaloes,P,hiraya000mas,Masahito Hirayama,1,NA,NA,NA,NA,NA,NA,NA
