Year,Team,position,PlayerID,Name,G,Inn,PO,A,E,DP,Fld%,RF/G
1978,Chunichi Dragons,2B,takagi000mor,Morimichi Takagi,84,NA,NA,NA,NA,NA,NA,NA
1978,Chunichi Dragons,2B,morimo000kiy,Kiyoshi Morimoto,38,NA,NA,NA,NA,NA,NA,NA
1978,Chunichi Dragons,2B,kanto-000tak,Takao Kanto,31,NA,NA,NA,NA,NA,NA,NA
1978,Chunichi Dragons,2B,kamiga000mas,Masayuki Kamigaki,6,NA,NA,NA,NA,NA,NA,NA
1978,Chunichi Dragons,2B,masaok000shi,Shinji Masaoka,5,NA,NA,NA,NA,NA,NA,NA
1978,Chunichi Dragons,2B,uno---002mas,Masaru Uno,4,NA,NA,NA,NA,NA,NA,NA
1978,Chunichi Dragons,2B,umeda-000kun,Kunizo Umeda,2,NA,NA,NA,NA,NA,NA,NA
