Year,Team,position,PlayerID,Name,G,Inn,PO,A,E,DP,Fld%,RF/G
2006,Tohoku Rakuten Golden Eagles,P,ogura-001his,Hisashi Ogura,58,NA,5,8,0,1,1,0.22
2006,Tohoku Rakuten Golden Eagles,P,fukumo001kaz,Kazuo Fukumori,50,NA,1,10,1,0,0.917,0.22
2006,Tohoku Rakuten Golden Eagles,P,aoyama001koj,Kouji Aoyama,42,NA,2,9,1,0,0.917,0.26
2006,Tohoku Rakuten Golden Eagles,P,yoshid001toy,Toyohiko Yoshida,41,NA,1,3,1,1,0.8,0.1
2006,Tohoku Rakuten Golden Eagles,P,kawamo001yas,Yasuyuki Kawamoto,40,NA,0,8,0,0,1,0.2
2006,Tohoku Rakuten Golden Eagles,P,arame-001kan,Kanehisa Arime,30,NA,4,11,0,1,1,0.5
2006,Tohoku Rakuten Golden Eagles,P,ichiba001yas,Yasuhiro Ichiba,30,NA,12,21,1,2,0.971,1.1
2006,Tohoku Rakuten Golden Eagles,P,yamamu001hir,Hiroki Yamamura,30,NA,8,27,0,0,1,1.17
2006,Tohoku Rakuten Golden Eagles,P,tokumo001sat,Satoshi Tokumoto,28,NA,1,3,1,0,0.8,0.14
2006,Tohoku Rakuten Golden Eagles,P,koyama001shi,Shinichiro Koyama,22,NA,0,1,0,0,1,0.05
2006,Tohoku Rakuten Golden Eagles,P,fujisa001hir,Hironori Fujisaki,21,NA,3,4,0,0,1,0.33
2006,Tohoku Rakuten Golden Eagles,P,glynn-001rya,Ryan Glynn,21,NA,9,19,2,1,0.933,1.33
2006,Tohoku Rakuten Golden Eagles,P,tanina001shi,Shinji Taninaka,20,NA,3,8,0,1,1,0.55
2006,Tohoku Rakuten Golden Eagles,P,aikyoh001his,Hisashi Aikyo,16,NA,4,19,0,0,1,1.44
2006,Tohoku Rakuten Golden Eagles,P,makino001rui,Rui Makino,15,NA,1,9,0,0,1,0.67
2006,Tohoku Rakuten Golden Eagles,P,watana001kok,Koki Watanabe,15,NA,0,3,0,0,1,0.2
2006,Tohoku Rakuten Golden Eagles,P,kawai-001tak,Takashi Kawai,13,NA,2,2,0,0,1,0.31
2006,Tohoku Rakuten Golden Eagles,P,matsuz001shi,Shingo Matsuzaki,10,NA,1,5,1,0,0.857,0.6
2006,Tohoku Rakuten Golden Eagles,P,asai--001hid,Hideki Asai,9,NA,3,4,1,1,0.875,0.78
2006,Tohoku Rakuten Golden Eagles,P,iwakum001his,Hisashi Iwakuma,6,NA,4,5,2,1,0.818,1.5
2006,Tohoku Rakuten Golden Eagles,P,lin---001in-,Ying Chieh Lin,5,NA,1,13,0,0,1,2.8
2006,Tohoku Rakuten Golden Eagles,P,kaneda001mas,Masahiko Kaneda,2,NA,3,2,0,0,1,2.5
