Year,Team,position,PlayerID,Name,G,Inn,PO,A,E,DP,Fld%,RF/G,PB,SB,CS,CS%
2000,Yakult Swallows,C,furuta001ats,Atsuya Furuta,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,Yakult Swallows,C,aoyana000sus,Susumu Aoyagi,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,Yakult Swallows,C,kinuga001yuk,Yukio Kinugawa,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,Yakult Swallows,C,ono---001kos,Kosei Ono,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
