Year,Team,position,PlayerID,Name,G,Inn,PO,A,E,DP,Fld%,RF/G
1961,Daimai Orions,SS,yanagi001tos,Toshio Yanagida,97,NA,NA,NA,NA,NA,NA,NA
1961,Daimai Orions,SS,sakamo000bun,Bunjiro Sakamoto,56,NA,NA,NA,NA,NA,NA,NA
1961,Daimai Orions,SS,kamijo000tak,Takahiro Kamijo,16,NA,NA,NA,NA,NA,NA,NA
1961,Daimai Orions,SS,hatta-000tad,Tadashi Hatta,3,NA,NA,NA,NA,NA,NA,NA
