Year,Team,position,PlayerID,Name,G,Inn,PO,A,E,DP,Fld%,RF/G,PB,SB,CS,CS%
1951,Mainichi Orions,C,doigak000tak,Takeshi Doigaki,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1951,Mainichi Orions,C,kataok000hir,Hirokuni Kataoka,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1951,Mainichi Orions,C,higash000kiy,Kiyomi Higashiguchi,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1951,Mainichi Orions,C,nagash000sus,Susumu Nagashima,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
