Year,Team,position,PlayerID,Name,G,Inn,PO,A,E,DP,Fld%,RF/G
1971,Toei Flyers,P,kaneda000tam,Tomehiro Kaneda,51,NA,NA,NA,NA,NA,NA,NA
1971,Toei Flyers,P,minaga000yas,Yasuo Minagawa,46,NA,NA,NA,NA,NA,NA,NA
1971,Toei Flyers,P,nakaha000isa,Isamu Nakahara,43,NA,NA,NA,NA,NA,NA,NA
1971,Toei Flyers,P,takaha004yos,Yoshimasa Takahashi,34,NA,NA,NA,NA,NA,NA,NA
1971,Toei Flyers,P,takaha000nao,Naoki Takahashi,33,NA,NA,NA,NA,NA,NA,NA
1971,Toei Flyers,P,emoto-000tak,Takenori Emoto,26,NA,NA,NA,NA,NA,NA,NA
1971,Toei Flyers,P,kataok000ken,Ken Kataoka,24,NA,NA,NA,NA,NA,NA,NA
1971,Toei Flyers,P,ozaki-000yuk,Yukio Ozaki,24,NA,NA,NA,NA,NA,NA,NA
1971,Toei Flyers,P,tanaka002mit,Mitsugu Tanaka,19,NA,NA,NA,NA,NA,NA,NA
1971,Toei Flyers,P,miyaza000sho,Shoji Miyazaki,11,NA,NA,NA,NA,NA,NA,NA
1971,Toei Flyers,P,sakura000ken,Ken Sakurai,8,NA,NA,NA,NA,NA,NA,NA
1971,Toei Flyers,P,yamaza003tak,Takeaki Yamasaki,6,NA,NA,NA,NA,NA,NA,NA
1971,Toei Flyers,P,hidaka000aki,Masahiko Hidaka,4,NA,NA,NA,NA,NA,NA,NA
1971,Toei Flyers,P,sugita000his,Hisao Sugita,4,NA,NA,NA,NA,NA,NA,NA
