Year,Team,position,PlayerID,Name,G,Inn,PO,A,E,DP,Fld%,RF/G,PB,SB,CS,CS%
2012,Hanshin Tigers,C,fujii-001aki,Akihito Fujii,80,NA,479,45,5,7,0.991,6.55,2,NA,NA,NA
2012,Hanshin Tigers,C,komiya001shi,Shinji Komiyama,72,NA,371,51,1,6,0.998,5.86,3,NA,NA,NA
2012,Hanshin Tigers,C,imanar001ryo,Ryota Imanari,36,NA,141,14,1,3,0.994,4.31,0,NA,NA,NA
2012,Hanshin Tigers,C,okazak001tai,Taichi Okazaki,18,NA,35,2,0,0,1,2.06,0,NA,NA,NA
2012,Hanshin Tigers,C,shimiz002tak,Takashi Shimizu,2,NA,7,0,0,0,1,3.5,0,NA,NA,NA
