Year,Team,position,PlayerID,Name,G,Inn,PO,A,E,DP,Fld%,RF/G
1959,Nankai Hawks,P,sugiur000tad,Tadashi Sugiura,69,NA,NA,NA,NA,NA,NA,NA
1959,Nankai Hawks,P,minaga000mut,Mutsuo Minagawa,51,NA,NA,NA,NA,NA,NA,NA
1959,Nankai Hawks,P,haraik000mas,Masatoshi Haraigawa,50,NA,NA,NA,NA,NA,NA,NA
1959,Nankai Hawks,P,kanehi000tak,Takashige Kanehiko,43,NA,NA,NA,NA,NA,NA,NA
1959,Nankai Hawks,P,sardin000joh,John Sardinha,36,NA,NA,NA,NA,NA,NA,NA
1959,Nankai Hawks,P,nagami000tsu,Tsugunao Nagamitsu,21,NA,NA,NA,NA,NA,NA,NA
1959,Nankai Hawks,P,nomo--000tok,Takumi Nomo,20,NA,NA,NA,NA,NA,NA,NA
1959,Nankai Hawks,P,miura-000kiy,Kiyohiro Miura,16,NA,NA,NA,NA,NA,NA,NA
1959,Nankai Hawks,P,tazawa000yos,Yoshio Tazawa,15,NA,NA,NA,NA,NA,NA,NA
1959,Nankai Hawks,P,tomish000gor,Goro Tomishima,14,NA,NA,NA,NA,NA,NA,NA
1959,Nankai Hawks,P,shiras000yas,Yasuo Shirasaki,5,NA,NA,NA,NA,NA,NA,NA
1959,Nankai Hawks,P,azuma-000min,Minoru Azuma,4,NA,NA,NA,NA,NA,NA,NA
1959,Nankai Hawks,P,ebara-000yos,Yoshimi Ebara,1,NA,NA,NA,NA,NA,NA,NA
1959,Nankai Hawks,P,takuwa000mot,Motoji Takuwa,1,NA,NA,NA,NA,NA,NA,NA
