Year,Team,position,PlayerID,Name,G,Inn,PO,A,E,DP,Fld%,RF/G,PB,SB,CS,CS%
2022,Saitama Seibu Lions,C,mori--000tom,Tomoya Mori,83,NA,554,81,6,12,0.991,7.65,2,NA,NA,NA
2022,Saitama Seibu Lions,C,tsuge-000sen,Sena Tsuge,42,NA,240,35,2,3,0.993,6.55,3,NA,NA,NA
2022,Saitama Seibu Lions,C,koga--000yut,Yuto Koga,26,NA,128,18,0,3,1,5.62,1,NA,NA,NA
2022,Saitama Seibu Lions,C,makino000sho,Shoya Makino,10,NA,73,10,0,1,1,8.3,2,NA,NA,NA
2022,Saitama Seibu Lions,C,okada-000mas,Masatoshi Okada,1,NA,2,0,0,0,1,2,0,NA,NA,NA
2022,Saitama Seibu Lions,C,saito-004mas,Masato Saito,1,NA,0,0,0,0,NA,0,0,NA,NA,NA
