Year,Team,position,PlayerID,Name,G,Inn,PO,A,E,DP,Fld%,RF/G
2018,Orix Buffaloes,OF,yoshid002mas,Masataka Yoshida,123,NA,223,2,3,1,0.987,1.83
2018,Orix Buffaloes,OF,oda---000yuy,Yuya Oda,83,NA,86,4,1,2,0.989,1.08
2018,Orix Buffaloes,OF,mune--000yum,Yuma Mune,74,NA,130,3,2,0,0.985,1.8
2018,Orix Buffaloes,OF,romero003ste,Stefen Romero,66,NA,103,1,0,0,1,1.58
2018,Orix Buffaloes,OF,takeda000ken,Kengo Takeda,63,NA,68,4,1,2,0.986,1.14
2018,Orix Buffaloes,OF,okada-001tak,Takahiro Okada,43,NA,60,1,0,0,1,1.42
2018,Orix Buffaloes,OF,goto--000shu,Shunta Gotoh,31,NA,26,1,2,0,0.931,0.87
2018,Orix Buffaloes,OF,oshiro000koj,Koji Ohshiro,29,NA,42,2,0,1,1,1.52
2018,Orix Buffaloes,OF,nishim011ryo,Ryo Nishimura,28,NA,37,2,2,0,0.951,1.39
2018,Orix Buffaloes,OF,miyaza000yuk,Yuki Miyazaki,27,NA,50,0,1,0,0.98,1.85
2018,Orix Buffaloes,OF,kojima000shu,Shuhei Kojima,24,NA,14,0,0,0,1,0.58
2018,Orix Buffaloes,OF,sugimo000yut,Yutaro Sugimoto,5,NA,4,0,0,0,1,0.8
2018,Orix Buffaloes,OF,yoshid001yut,Yuto Yoshida,3,NA,3,0,0,0,1,1
2018,Orix Buffaloes,OF,nishiu000hay,Hayato Nishiura,2,NA,2,0,0,0,1,1
