Year,Team,position,PlayerID,Name,G,Inn,PO,A,E,DP,Fld%,RF/G
1973,Nitaku Home Flyers,P,niimi-000sat,Satoshi Niimi,54,NA,NA,NA,NA,NA,NA,NA
1973,Nitaku Home Flyers,P,watana003hid,Hidetake Watanabe,43,NA,NA,NA,NA,NA,NA,NA
1973,Nitaku Home Flyers,P,yamaza003tak,Takeaki Yamasaki,39,NA,NA,NA,NA,NA,NA,NA
1973,Nitaku Home Flyers,P,kaneda000tam,Tomehiro Kaneda,37,NA,NA,NA,NA,NA,NA,NA
1973,Nitaku Home Flyers,P,takaha000nao,Naoki Takahashi,35,NA,NA,NA,NA,NA,NA,NA
1973,Nitaku Home Flyers,P,miura-001mas,Masaki Miura,27,NA,NA,NA,NA,NA,NA,NA
1973,Nitaku Home Flyers,P,miyaza000sho,Shoji Miyazaki,27,NA,NA,NA,NA,NA,NA,NA
1973,Nitaku Home Flyers,P,morina000chi,Chikara Morinaka,18,NA,NA,NA,NA,NA,NA,NA
1973,Nitaku Home Flyers,P,sugita000his,Hisao Sugita,18,NA,NA,NA,NA,NA,NA,NA
1973,Nitaku Home Flyers,P,fujiwa000mak,Makoto Fujiwara,17,NA,NA,NA,NA,NA,NA,NA
1973,Nitaku Home Flyers,P,eda---000koi,Koichi Eda,14,NA,NA,NA,NA,NA,NA,NA
1973,Nitaku Home Flyers,P,uda---000tos,Toshoku Uda,12,NA,NA,NA,NA,NA,NA,NA
1973,Nitaku Home Flyers,P,nakaha000isa,Isamu Nakahara,9,NA,NA,NA,NA,NA,NA,NA
1973,Nitaku Home Flyers,P,kosaka000tos,Toshihiko Kosaka,7,NA,NA,NA,NA,NA,NA,NA
1973,Nitaku Home Flyers,P,ozaki-000yuk,Yukio Ozaki,3,NA,NA,NA,NA,NA,NA,NA
1973,Nitaku Home Flyers,P,yokoya000har,Haruhisa Yokoyama,2,NA,NA,NA,NA,NA,NA,NA
1973,Nitaku Home Flyers,P,fukumo000man,Manichiro Fukumoto,1,NA,NA,NA,NA,NA,NA,NA
1973,Nitaku Home Flyers,P,hosaka000eij,Eiji Hosaka,1,NA,NA,NA,NA,NA,NA,NA
