Year,Team,position,PlayerID,Name,G,Inn,PO,A,E,DP,Fld%,RF/G
2015,Tohoku Rakuten Golden Eagles,1B,sanche001gab,Gaby Sánchez,58,NA,463,24,2,39,0.996,8.4
2015,Tohoku Rakuten Golden Eagles,1B,akamin001gin,Ginji Akaminai,49,NA,361,22,1,22,0.997,7.82
2015,Tohoku Rakuten Golden Eagles,1B,nakaga001tai,Taishi Nakagawa,26,NA,194,11,2,15,0.99,7.88
2015,Tohoku Rakuten Golden Eagles,1B,pena--002wil,Wily Mo Peña,17,NA,125,6,1,15,0.992,7.71
2015,Tohoku Rakuten Golden Eagles,1B,ishimi001tad,Tadashi Ishimine,12,NA,95,5,1,5,0.99,8.33
2015,Tohoku Rakuten Golden Eagles,1B,iwasak001tat,Tatsuro Iwasaki,3,NA,12,0,0,3,1,4
2015,Tohoku Rakuten Golden Eagles,1B,gotoh-001mit,Mitsutaka Goto,1,NA,2,0,0,0,1,2
2015,Tohoku Rakuten Golden Eagles,1B,kosai-001yus,Yusuke Kosai,1,NA,7,1,0,1,1,8
2015,Tohoku Rakuten Golden Eagles,1B,wheele001zel,Zelous Wheeler,1,NA,15,0,2,1,0.882,15
2015,Tohoku Rakuten Golden Eagles,1B,yamasa001koj,Koji Yamasaki,1,NA,8,1,0,1,1,9
