Year,Team,position,PlayerID,Name,G,Inn,PO,A,E,DP,Fld%,RF/G,PB,SB,CS,CS%
2000,Orix Blue Wave,C,hidaka001tak,Takeshi Hidaka,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,Orix Blue Wave,C,miwa--001tak,Takashi Miwa,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,Orix Blue Wave,C,sugimo000nao,Naofumi Sugimoto,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,Orix Blue Wave,C,yanagi001yui,Yuichi Yanagisawa,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,Orix Blue Wave,C,takaha001nob,Nobuo Takahashi,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
