Year,Team,position,PlayerID,Name,G,Inn,PO,A,E,DP,Fld%,RF/G,PB,SB,CS,CS%
2014,Orix Buffaloes,C,ito---001hik,Hikaru Itoh,136,NA,945,72,3,8,0.997,7.48,6,NA,NA,NA
2014,Orix Buffaloes,C,yamaza001kat,Katsuki Yamazaki,59,NA,204,25,2,5,0.991,3.88,0,NA,NA,NA
2014,Orix Buffaloes,C,fusimi000tor,Torai Fushimi,2,NA,3,0,0,0,1,1.5,0,NA,NA,NA
