Year,Team,position,PlayerID,Name,G,Inn,PO,A,E,DP,Fld%,RF/G
2001,Seibu Lions,P,hashim001tak,Takehiro Hashimoto,60,NA,NA,NA,NA,NA,NA,NA
2001,Seibu Lions,P,tomori001den,Denney Tomori,54,NA,NA,NA,NA,NA,NA,NA
2001,Seibu Lions,P,mizuo-001yos,Yoshitaka Mizuo,48,NA,NA,NA,NA,NA,NA,NA
2001,Seibu Lions,P,toyoda001kiy,Kiyoshi Toyoda,47,NA,NA,NA,NA,NA,NA,NA
2001,Seibu Lions,P,aoki--001hay,Hayato Aoki,46,NA,NA,NA,NA,NA,NA,NA
2001,Seibu Lions,P,doi---001yos,Yoshihiro Doi,39,NA,NA,NA,NA,NA,NA,NA
2001,Seibu Lions,P,gotoh-002mit,Mitsutaka Goto,35,NA,NA,NA,NA,NA,NA,NA
2001,Seibu Lions,P,matsuz001dai,Daisuke Matsuzaka,33,NA,NA,NA,NA,NA,NA,NA
2001,Seibu Lions,P,mitsui001koj,Koji Mitsui,29,NA,NA,NA,NA,NA,NA,NA
2001,Seibu Lions,P,mori--001shi,Shinji Mori,28,NA,NA,NA,NA,NA,NA,NA
2001,Seibu Lions,P,nishig001fum,Fumiya Nishiguchi,28,NA,NA,NA,NA,NA,NA,NA
2001,Seibu Lions,P,hsu---001min,Ming Chieh Hsu,27,NA,NA,NA,NA,NA,NA,NA
2001,Seibu Lions,P,ishii-002tak,Takashi Ishii,23,NA,NA,NA,NA,NA,NA,NA
2001,Seibu Lions,P,shioza001tet,Tetsuya Shiozaki,21,NA,NA,NA,NA,NA,NA,NA
2001,Seibu Lions,P,deltor001mig,Miguel Del Toro,14,NA,NA,NA,NA,NA,NA,NA
2001,Seibu Lions,P,takesh001jun,Jun Takeshita,9,NA,NA,NA,NA,NA,NA,NA
2001,Seibu Lions,P,hoashi001kaz,Kazuyuki Hoashi,8,NA,NA,NA,NA,NA,NA,NA
2001,Seibu Lions,P,nishiz001yuk,Yukihiro Nishizaki,8,NA,NA,NA,NA,NA,NA,NA
2001,Seibu Lions,P,ohnuma001koj,Koji Onuma,8,NA,NA,NA,NA,NA,NA,NA
2001,Seibu Lions,P,hoshin001tom,Tomoki Hoshino,2,NA,NA,NA,NA,NA,NA,NA
2001,Seibu Lions,P,shibas001kaz,Kazuhiro Shibasaki,1,NA,NA,NA,NA,NA,NA,NA
2001,Seibu Lions,P,tomiok002his,Hisaki Tomioka,1,NA,NA,NA,NA,NA,NA,NA
