Year,Team,position,PlayerID,Name,G,Inn,PO,A,E,DP,Fld%,RF/G,PB,SB,CS,CS%
2023,Saitama Seibu Lions,C,koga--000yut,Yuto Koga,98,NA,584,77,5,8,0.992,6.74,4,NA,NA,NA
2023,Saitama Seibu Lions,C,tsuge-000sen,Sena Tsuge,59,NA,294,31,3,3,0.991,5.51,1,NA,NA,NA
2023,Saitama Seibu Lions,C,furuic000tak,Takeru Furuichi,28,NA,116,18,1,0,0.993,4.79,0,NA,NA,NA
2023,Saitama Seibu Lions,C,saito-004mas,Masato Saito,1,NA,1,0,0,0,1,1,0,NA,NA,NA
