Year,Team,position,PlayerID,Name,G,Inn,PO,A,E,DP,Fld%,RF/G
1960,Daimai Orions,P,ono---002sho,Shoichi Ono,67,NA,NA,NA,NA,NA,NA,NA
1960,Daimai Orions,P,mihira000har,Haruki Mihira,45,NA,NA,NA,NA,NA,NA,NA
1960,Daimai Orions,P,wako--000tom,Tomoo Wako,44,NA,NA,NA,NA,NA,NA,NA
1960,Daimai Orions,P,nakani000kat,Katsumi Nakanishi,40,NA,NA,NA,NA,NA,NA,NA
1960,Daimai Orions,P,iio---000tak,Takao Iio,32,NA,NA,NA,NA,NA,NA,NA
1960,Daimai Orions,P,nakaga001tak,Takashi Nakagawa,27,NA,NA,NA,NA,NA,NA,NA
1960,Daimai Orions,P,aramak000ats,Atsushi Aramaki,21,NA,NA,NA,NA,NA,NA,NA
1960,Daimai Orions,P,inagak000tad,Tadayoshi Inagaki,14,NA,NA,NA,NA,NA,NA,NA
1960,Daimai Orions,P,sakai-000kat,Katsuji Sakai,12,NA,NA,NA,NA,NA,NA,NA
1960,Daimai Orions,P,uemura000yos,Yoshinobu Uemura,11,NA,NA,NA,NA,NA,NA,NA
1960,Daimai Orions,P,nishit001wil,Bill Nishita,9,NA,NA,NA,NA,NA,NA,NA
1960,Daimai Orions,P,miura-004mas,Masayoshi Miura,2,NA,NA,NA,NA,NA,NA,NA
1960,Daimai Orions,P,sasaki000kat,Katsutoshi Sasaki,2,NA,NA,NA,NA,NA,NA,NA
1960,Daimai Orions,P,hasega000tak,Takeshi Hasegawa,1,NA,NA,NA,NA,NA,NA,NA
1960,Daimai Orions,P,kamijo000tak,Takahiro Kamijo,1,NA,NA,NA,NA,NA,NA,NA
