Year,Team,position,PlayerID,Name,G,Inn,PO,A,E,DP,Fld%,RF/G
2016,Hanshin Tigers,1B,gomez-001mau,Mauro Gómez,131,NA,1026,64,8,69,0.993,8.32
2016,Hanshin Tigers,1B,araki-000fum,Fumiya Araki,22,NA,33,1,1,3,0.971,1.55
2016,Hanshin Tigers,1B,imanar001ryo,Ryota Imanari,11,NA,23,2,0,3,1,2.27
2016,Hanshin Tigers,1B,haragu000fum,Fumihito Haraguchi,9,NA,84,11,1,4,0.99,10.56
2016,Hanshin Tigers,1B,nakata000mas,Masahiro Nakatani,5,NA,18,0,0,1,1,3.6
2016,Hanshin Tigers,1B,arai--001ryo,Ryota Arai,3,NA,7,0,0,1,1,2.33
2016,Hanshin Tigers,1B,hague-001mat,Matt Hague,1,NA,6,0,0,0,1,6
2016,Hanshin Tigers,1B,moriko000yut,Yuto Morikoshi,1,NA,5,0,0,0,1,5
2016,Hanshin Tigers,1B,yokawa000nao,Naomasa Yohkawa,1,NA,8,2,0,0,1,10
