Year,Team,position,PlayerID,Name,G,Inn,PO,A,E,DP,Fld%,RF/G
2008,Nippon Ham Fighters,1B,koyano001eii,Eiichi Koyano,70,NA,262,16,0,25,1,3.97
2008,Nippon Ham Fighters,1B,takaha002shi,Shinji Takahashi,53,NA,334,14,2,22,0.994,6.57
2008,Nippon Ham Fighters,1B,oda---001tom,Tomoyuki Oda,40,NA,244,8,0,15,1,6.3
2008,Nippon Ham Fighters,1B,sledge001ter,Terrmel Sledge,38,NA,287,19,0,17,1,8.05
2008,Nippon Ham Fighters,1B,inada-001nao,Naoto Inada,17,NA,65,5,2,12,0.972,4.12
2008,Nippon Ham Fighters,1B,miki--001haj,Hajime Miki,7,NA,42,4,0,2,1,6.57
2008,Nippon Ham Fighters,1B,takagu001tak,Takayuki Takaguchi,6,NA,25,3,0,3,1,4.67
2008,Nippon Ham Fighters,1B,jones-001mit,Mitch Jones,4,NA,31,1,1,1,0.97,8
2008,Nippon Ham Fighters,1B,botts-001jas,Jason Botts,1,NA,6,0,0,1,1,6
2008,Nippon Ham Fighters,1B,kaneko001yoh,Yohei Kaneko,1,NA,1,0,0,1,1,1
2008,Nippon Ham Fighters,1B,ozaki-001mas,Masaya Ozaki,1,NA,2,0,0,0,1,2
