Year,Team,position,PlayerID,Name,G,Inn,PO,A,E,DP,Fld%,RF/G
1976,Lotte Orions,SS,iizuka000yos,Yoshihiro Iizuka,122,NA,NA,NA,NA,NA,NA,NA
1976,Lotte Orions,SS,senda-000kei,Keisuke Senda,36,NA,NA,NA,NA,NA,NA,NA
1976,Lotte Orions,SS,kitaga000yuj,Yuji Kitagawa,6,NA,NA,NA,NA,NA,NA,NA
1976,Lotte Orions,SS,mizuka000yos,Yoshio Mizukami,3,NA,NA,NA,NA,NA,NA,NA
1976,Lotte Orions,SS,narita000fum,Fumio Narita,3,NA,NA,NA,NA,NA,NA,NA
1976,Lotte Orions,SS,kikuka000sho,Shojiro Kikukawa,2,NA,NA,NA,NA,NA,NA,NA
1976,Lotte Orions,SS,kitaru000mas,Masaaki Kitaru,2,NA,NA,NA,NA,NA,NA,NA
1976,Lotte Orions,SS,kuramo000aki,Akira Kuramochi,2,NA,NA,NA,NA,NA,NA,NA
1976,Lotte Orions,SS,mitsui001mas,Masaharu Mitsui,2,NA,NA,NA,NA,NA,NA,NA
1976,Lotte Orions,SS,narish000har,Haruo Narishige,2,NA,NA,NA,NA,NA,NA,NA
1976,Lotte Orions,SS,sato--002hir,Hiromasa Sato,2,NA,NA,NA,NA,NA,NA,NA
1976,Lotte Orions,SS,yoshio000tos,Toshiaki Yoshioka,2,NA,NA,NA,NA,NA,NA,NA
1976,Lotte Orions,SS,arai--000mas,Masanori Arai,1,NA,NA,NA,NA,NA,NA,NA
1976,Lotte Orions,SS,kaneda000tam,Tomehiro Kaneda,1,NA,NA,NA,NA,NA,NA,NA
1976,Lotte Orions,SS,matsuo000kiy,Kiyoharu Matsuoka,1,NA,NA,NA,NA,NA,NA,NA
1976,Lotte Orions,SS,mizuta000nor,Norihiro Mizutani,1,NA,NA,NA,NA,NA,NA,NA
1976,Lotte Orions,SS,tanaka003yos,Yoshio Tanaka,1,NA,NA,NA,NA,NA,NA,NA
