Year,Team,position,PlayerID,Name,G,Inn,PO,A,E,DP,Fld%,RF/G
2016,Hanshin Tigers,SS,torita001tak,Takashi Toritani,118,NA,156,286,10,42,0.978,3.75
2016,Hanshin Tigers,SS,hojo--000fum,Fumiya Hojoh,41,NA,56,101,3,19,0.981,3.83
2016,Hanshin Tigers,SS,maeda-001yam,Yamato Maeda,2,NA,3,2,0,0,1,2.5
