Year,Team,position,PlayerID,Name,G,Inn,PO,A,E,DP,Fld%,RF/G
1951,Mainichi Orions,2B,hondo-000yas,Yasuya Hondo,78,NA,NA,NA,NA,NA,NA,NA
1951,Mainichi Orions,2B,imakur000isa,Isao Imakurusu,41,NA,NA,NA,NA,NA,NA,NA
1951,Mainichi Orions,2B,nomura000ter,Teruo Nomura,3,NA,NA,NA,NA,NA,NA,NA
1951,Mainichi Orions,2B,kochi-000tak,Takuji Kouchi,2,NA,NA,NA,NA,NA,NA,NA
1951,Mainichi Orions,2B,nishim000yuk,Yukio Nishimoto,1,NA,NA,NA,NA,NA,NA,NA
1951,Mainichi Orions,2B,okuda-000gen,Gen Okuda,1,NA,NA,NA,NA,NA,NA,NA
