Year,Team,position,PlayerID,Name,G,Inn,PO,A,E,DP,Fld%,RF/G
1980,Chunichi Dragons,3B,oshima000yas,Yasunori Oshima,60,NA,NA,NA,NA,NA,NA,NA
1980,Chunichi Dragons,3B,garret001ron,Wayne Garrett,56,NA,NA,NA,NA,NA,NA,NA
1980,Chunichi Dragons,3B,itoh--000yas,Yasunori Ito,21,NA,NA,NA,NA,NA,NA,NA
1980,Chunichi Dragons,3B,tanoku000tos,Toshio Tanokura,15,NA,NA,NA,NA,NA,NA,NA
1980,Chunichi Dragons,3B,masaok000shi,Shinji Masaoka,11,NA,NA,NA,NA,NA,NA,NA
1980,Chunichi Dragons,3B,kanto-000tak,Takao Kanto,9,NA,NA,NA,NA,NA,NA,NA
1980,Chunichi Dragons,3B,kamiga000mas,Masayuki Kamigaki,5,NA,NA,NA,NA,NA,NA,NA
1980,Chunichi Dragons,3B,akita-000hid,Hideyuki Akita,3,NA,NA,NA,NA,NA,NA,NA
1980,Chunichi Dragons,3B,uno---002mas,Masaru Uno,2,NA,NA,NA,NA,NA,NA,NA
1980,Chunichi Dragons,3B,umeda-000kun,Kunizo Umeda,1,NA,NA,NA,NA,NA,NA,NA
