Year,Team,position,PlayerID,Name,G,Inn,PO,A,E,DP,Fld%,RF/G,PB,SB,CS,CS%
1960,Hiroshima Carp,C,tanaka003tak,Takashi Tanaka,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,Hiroshima Carp,C,kawaha000mas,Masakazu Kawahara,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,Hiroshima Carp,C,nishiy000koj,Koji Nishiyama,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,Hiroshima Carp,C,ueda--000tos,Toshiharu Ueda,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
