Year,Team,position,PlayerID,Name,G,Inn,PO,A,E,DP,Fld%,RF/G
1979,Yokohama Taiyo Whales,OF,martin002tho,Gene Martin,113,NA,NA,NA,NA,NA,NA,NA
1979,Yokohama Taiyo Whales,OF,nagasa000kei,Keiji Nagasaki,112,NA,NA,NA,NA,NA,NA,NA
1979,Yokohama Taiyo Whales,OF,nakats000mas,Masayuki Nakatsuka,109,NA,NA,NA,NA,NA,NA,NA
1979,Yokohama Taiyo Whales,OF,takagi000yos,Yoshikazu Takagi,84,NA,NA,NA,NA,NA,NA,NA
1979,Yokohama Taiyo Whales,OF,yashik000kan,Kaname Yashiki,68,NA,NA,NA,NA,NA,NA,NA
1979,Yokohama Taiyo Whales,OF,wakaba000ken,Kenichi Wakabayashi,43,NA,NA,NA,NA,NA,NA,NA
1979,Yokohama Taiyo Whales,OF,tashir000tom,Tomio Tashiro,26,NA,NA,NA,NA,NA,NA,NA
1979,Yokohama Taiyo Whales,OF,noguch002yos,Yoshio Noguchi,19,NA,NA,NA,NA,NA,NA,NA
1979,Yokohama Taiyo Whales,OF,iida--000yuk,Yukio Iida,15,NA,NA,NA,NA,NA,NA,NA
1979,Yokohama Taiyo Whales,OF,ejiri-000aki,Akira Ejiri,4,NA,NA,NA,NA,NA,NA,NA
