Year,Team,position,PlayerID,Name,G,Inn,PO,A,E,DP,Fld%,RF/G
1989,Osaka Kintetsu Buffaloes,3B,kanemu000yos,Yoshiaki Kanemura,79,NA,NA,NA,NA,NA,NA,NA
1989,Osaka Kintetsu Buffaloes,3B,rivera001ger,Germán Rivera,56,NA,NA,NA,NA,NA,NA,NA
1989,Osaka Kintetsu Buffaloes,3B,adachi000tos,Toshiya Adachi,11,NA,NA,NA,NA,NA,NA,NA
1989,Osaka Kintetsu Buffaloes,3B,muraka001tak,Takayuki Murakami,5,NA,NA,NA,NA,NA,NA,NA
1989,Osaka Kintetsu Buffaloes,3B,makish000yas,Yasunaga Makishi,4,NA,NA,NA,NA,NA,NA,NA
1989,Osaka Kintetsu Buffaloes,3B,hada--000koi,Koichi Hada,2,NA,NA,NA,NA,NA,NA,NA
1989,Osaka Kintetsu Buffaloes,3B,nobaya000hir,Hiroki Nobayashi,1,NA,NA,NA,NA,NA,NA,NA
1989,Osaka Kintetsu Buffaloes,3B,suzuki003tak,Takahisa Suzuki,1,NA,NA,NA,NA,NA,NA,NA
1989,Osaka Kintetsu Buffaloes,3B,tani--000shi,Shinichi Tani,1,NA,NA,NA,NA,NA,NA,NA
