Year,Team,position,PlayerID,Name,G,Inn,PO,A,E,DP,Fld%,RF/G
2013,Yokohama Bay Stars,OF,aranam000sho,Sho Aranami,124,NA,259,16,0,4,1,2.22
2013,Yokohama Bay Stars,OF,morgan001nyj,Nyjer Morgan,96,NA,204,2,4,0,0.981,2.15
2013,Yokohama Bay Stars,OF,kinjoh001tat,Tatsuhiko Kinjo,87,NA,122,0,1,0,0.992,1.4
2013,Yokohama Bay Stars,OF,tamura001hit,Hitoshi Tamura,69,NA,96,5,0,0,1,1.46
2013,Yokohama Bay Stars,OF,matsum001kei,Keijiro Matsumoto,50,NA,67,5,1,1,0.986,1.44
2013,Yokohama Bay Stars,OF,ide---001sho,Shotaro Ide,26,NA,53,2,0,0,1,2.12
2013,Yokohama Bay Stars,OF,ramire002ale,Alex Ramírez,22,NA,29,2,2,1,0.939,1.41
2013,Yokohama Bay Stars,OF,shimoz001tat,Tatsuya Shimozono,7,NA,9,1,0,0,1,1.43
2013,Yokohama Bay Stars,OF,tsutsu000yos,Yoshi Tsutsugo,7,NA,7,0,0,0,1,1
2013,Yokohama Bay Stars,OF,koike-001mas,Masaaki Koike,6,NA,13,0,0,0,1,2.17
2013,Yokohama Bay Stars,OF,uchimu001ken,Kensuke Uchimura,6,NA,4,0,0,0,1,0.67
2013,Yokohama Bay Stars,OF,akahor000dai,Daichi Akahori,4,NA,4,0,0,0,1,1
2013,Yokohama Bay Stars,OF,morimo001hic,Hichori Morimoto,3,NA,1,0,0,0,1,0.33
2013,Yokohama Bay Stars,OF,ishika001tak,Takehiro Ishikawa,2,NA,4,0,0,0,1,2
2013,Yokohama Bay Stars,OF,kuwaha000mas,Masayuki Kuwahara,2,NA,4,0,0,0,1,2
