Year,Team,position,PlayerID,Name,G,Inn,PO,A,E,DP,Fld%,RF/G
2010,Tohoku Rakuten Golden Eagles,P,koyama001shi,Shinichiro Koyama,55,NA,0,6,0,0,1,0.11
2010,Tohoku Rakuten Golden Eagles,P,kataya001hir,Hiroshi Katayama,53,NA,3,13,0,0,1,0.3
2010,Tohoku Rakuten Golden Eagles,P,kawagi001tsu,Tsuyoshi Kawagishi,49,NA,0,7,0,1,1,0.14
2010,Tohoku Rakuten Golden Eagles,P,aoyama001koj,Kouji Aoyama,41,NA,3,2,0,0,1,0.12
2010,Tohoku Rakuten Golden Eagles,P,yamamu001hir,Hiroki Yamamura,36,NA,4,5,0,0,1,0.25
2010,Tohoku Rakuten Golden Eagles,P,iwakum001his,Hisashi Iwakuma,28,NA,14,52,1,1,0.985,2.36
2010,Tohoku Rakuten Golden Eagles,P,nagai-001sat,Satoshi Nagai,27,NA,7,16,0,0,1,0.85
2010,Tohoku Rakuten Golden Eagles,P,rasner001dar,Darrell Rasner,26,NA,5,28,1,2,0.971,1.27
2010,Tohoku Rakuten Golden Eagles,P,satake001ken,Kenta Satake,20,NA,0,3,0,0,1,0.15
2010,Tohoku Rakuten Golden Eagles,P,tanaka003mas,Masahiro Tanaka,20,NA,6,28,0,2,1,1.7
2010,Tohoku Rakuten Golden Eagles,P,kawai-001tak,Takashi Kawai,17,NA,3,17,0,0,1,1.18
2010,Tohoku Rakuten Golden Eagles,P,arame-001kan,Kanehisa Arime,13,NA,0,2,0,0,1,0.15
2010,Tohoku Rakuten Golden Eagles,P,karash001wat,Wataru Karashima,12,NA,0,4,0,0,1,0.33
2010,Tohoku Rakuten Golden Eagles,P,yabu--001kei,Keiichi Yabu,11,NA,0,3,0,0,1,0.27
2010,Tohoku Rakuten Golden Eagles,P,hasebe001koh,Kohei Hasebe,10,NA,4,4,2,0,0.8,0.8
2010,Tohoku Rakuten Golden Eagles,P,matsuz001shi,Shingo Matsuzaki,9,NA,0,4,1,0,0.8,0.44
2010,Tohoku Rakuten Golden Eagles,P,matsum001aki,Akira Matsumoto,8,NA,0,0,0,0,NA,0
2010,Tohoku Rakuten Golden Eagles,P,inoue-001yus,Yusuke Inoue,7,NA,0,0,0,0,NA,0
2010,Tohoku Rakuten Golden Eagles,P,isaka-001ryo,Ryohei Isaka,7,NA,2,3,0,1,1,0.71
2010,Tohoku Rakuten Golden Eagles,P,kitani001his,Hisashi Kitani,7,NA,0,3,0,0,1,0.43
2010,Tohoku Rakuten Golden Eagles,P,morill001jua,Juan Morillo,7,NA,0,1,0,0,1,0.14
2010,Tohoku Rakuten Golden Eagles,P,fujiwa001hir,Hiromichi Fujiwara,4,NA,2,1,1,1,0.75,0.75
2010,Tohoku Rakuten Golden Eagles,P,tomura001ken,Kenji Tomura,4,NA,0,7,0,0,1,1.75
2010,Tohoku Rakuten Golden Eagles,P,tsuchi001tom,Tomohiro Tsuchiya,3,NA,0,0,0,0,NA,0
2010,Tohoku Rakuten Golden Eagles,P,fukumo001kaz,Kazuo Fukumori,2,NA,0,1,0,0,1,0.5
2010,Tohoku Rakuten Golden Eagles,P,kikuch001yas,Yasunori Kikuchi,2,NA,1,2,0,0,1,1.5
2010,Tohoku Rakuten Golden Eagles,P,togano001mas,Masafumi Togano,2,NA,0,0,0,0,NA,0
2010,Tohoku Rakuten Golden Eagles,P,asai--001hid,Hideki Asai,1,NA,0,2,0,0,1,2
