Year,Team,position,PlayerID,Name,G,Inn,PO,A,E,DP,Fld%,RF/G
2019,Yomiuri Giants,OF,maru--001yos,Yoshihiro Maru,141,NA,285,2,2,0,0.993,2.04
2019,Yomiuri Giants,OF,kamei-001yos,Yoshiyuki Kamei,126,NA,187,6,1,1,0.995,1.53
2019,Yomiuri Giants,OF,yang--001chu,Daikan Yoh,93,NA,99,3,0,1,1,1.1
2019,Yomiuri Giants,OF,guerre002ale,Alex Guerrero,89,NA,105,3,1,0,0.991,1.21
2019,Yomiuri Giants,OF,shigen000shi,Shinnosuke Shigenobu,81,NA,64,2,1,0,0.985,0.81
2019,Yomiuri Giants,OF,ishika000shi,Shingo Ishikawa,25,NA,10,0,0,0,1,0.4
2019,Yomiuri Giants,OF,okamot002kaz,Kazuma Okamoto,21,NA,24,0,0,0,1,1.14
2019,Yomiuri Giants,OF,tateok001soi,Soichiro Tateoka,19,NA,10,0,0,0,1,0.53
2019,Yomiuri Giants,OF,wakaba010aki,Akihiro Wakabayashi,6,NA,6,0,0,0,1,1
2019,Yomiuri Giants,OF,kato--000shu,Shuhei Katoh,4,NA,1,0,0,0,1,0.25
2019,Yomiuri Giants,OF,masuda002dai,Daiki Masuda,4,NA,1,0,0,0,1,0.25
2019,Yomiuri Giants,OF,yamash000kot,Kota Yamashita,3,NA,3,0,0,0,1,1
2019,Yomiuri Giants,OF,martin002jor,Jorge Martinez,2,NA,3,0,0,0,1,1.5
