Year,Team,position,PlayerID,Name,G,Inn,PO,A,E,DP,Fld%,RF/G,PB,SB,CS,CS%
1955,Tombo Unions,C,recca-001sal,Sal Recca,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1955,Tombo Unions,C,nishik000min,Minoru Nishikura,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1955,Tombo Unions,C,aoki--000tsu,Jun Aoki,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1955,Tombo Unions,C,yamagi000shi,Shizuma Yamagishi,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1955,Tombo Unions,C,takaha005kaz,Kazuo Takahashi,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1955,Tombo Unions,C,harada000yas,Yasuaki Harada,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1955,Tombo Unions,C,bussan001don,Don Bussan,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
