Year,Team,position,PlayerID,Name,G,Inn,PO,A,E,DP,Fld%,RF/G
1953,Taiyo-Shochiku Robins,P,gondo-000mas,Masatoshi Gondo,35,NA,NA,NA,NA,NA,NA,NA
1953,Taiyo-Shochiku Robins,P,sugika000kik,Kikuo Sugikawa,35,NA,NA,NA,NA,NA,NA,NA
1953,Taiyo-Shochiku Robins,P,eda---000tak,Takashi Eda,32,NA,NA,NA,NA,NA,NA,NA
1953,Taiyo-Shochiku Robins,P,takano000hir,Hiroyoshi Takano,25,NA,NA,NA,NA,NA,NA,NA
1953,Taiyo-Shochiku Robins,P,kanda-000mas,Masao Kanda,24,NA,NA,NA,NA,NA,NA,NA
1953,Taiyo-Shochiku Robins,P,kamamo000kat,Katsuyoshi Kamamoto,22,NA,NA,NA,NA,NA,NA,NA
1953,Taiyo-Shochiku Robins,P,arimur000ien,Ienari Arimura,20,NA,NA,NA,NA,NA,NA,NA
1953,Taiyo-Shochiku Robins,P,shimiz000hid,Hideo Shimizu,15,NA,NA,NA,NA,NA,NA,NA
1953,Taiyo-Shochiku Robins,P,kobaya000tsu,Tsuneo Kobayashi,13,NA,NA,NA,NA,NA,NA,NA
1953,Taiyo-Shochiku Robins,P,hayash000nao,Naoaki Hayashi,9,NA,NA,NA,NA,NA,NA,NA
1953,Taiyo-Shochiku Robins,P,ogiwar000tak,Takashi Ogihara,9,NA,NA,NA,NA,NA,NA,NA
1953,Taiyo-Shochiku Robins,P,ukita-000its,Itsuro Ukita,9,NA,NA,NA,NA,NA,NA,NA
1953,Taiyo-Shochiku Robins,P,sato--001kim,Kimio Sato,8,NA,NA,NA,NA,NA,NA,NA
1953,Taiyo-Shochiku Robins,P,kitaga000his,Hisaji Kitagawa,5,NA,NA,NA,NA,NA,NA,NA
1953,Taiyo-Shochiku Robins,P,shimam000kaz,Kazuo Shimamoto,2,NA,NA,NA,NA,NA,NA,NA
