Year,Team,position,PlayerID,Name,G,Inn,PO,A,E,DP,Fld%,RF/G
1961,Toei Flyers,2B,inagak000mas,Masao Inagaki,75,NA,NA,NA,NA,NA,NA,NA
1961,Toei Flyers,2B,ladra-001jac,Jack Ladra,73,NA,NA,NA,NA,NA,NA,NA
1961,Toei Flyers,2B,yamamo000his,Hisao Yamamoto,52,NA,NA,NA,NA,NA,NA,NA
1961,Toei Flyers,2B,kawadu000ken,Kenichi Kawazu,9,NA,NA,NA,NA,NA,NA,NA
1961,Toei Flyers,2B,matsuo000mas,Masatoshi Matsuoka,5,NA,NA,NA,NA,NA,NA,NA
1961,Toei Flyers,2B,matsum002shu,Shunichi Matsumoto,4,NA,NA,NA,NA,NA,NA,NA
1961,Toei Flyers,2B,takash000mas,Masayoshi Takashima,1,NA,NA,NA,NA,NA,NA,NA
