Year,Team,position,PlayerID,Name,G,Inn,PO,A,E,DP,Fld%,RF/G,PB,SB,CS,CS%
2006,Orix Buffaloes,C,hidaka001tak,Takeshi Hidaka,112,NA,525,54,4,7,0.993,5.17,0,NA,NA,NA
2006,Orix Buffaloes,C,matoya001tet,Tetsuya Matoyama,48,NA,180,29,1,2,0.995,4.35,2,NA,NA,NA
2006,Orix Buffaloes,C,suzuki001fum,Fumihiro Suzuki,14,NA,39,2,0,1,1,2.93,1,NA,NA,NA
2006,Orix Buffaloes,C,maeda-001dai,Daisuke Maeda,5,NA,28,0,0,0,1,5.6,0,NA,NA,NA
