Year,Team,position,PlayerID,Name,G,Inn,PO,A,E,DP,Fld%,RF/G
2022,Fukuoka Softbank Hawks,P,kayama000shi,Shinya Kayama,56,NA,1,8,1,1,0.9,0.16
2022,Fukuoka Softbank Hawks,P,fujii-000koy,Kouya Fujii,55,NA,7,0,0,0,1,0.13
2022,Fukuoka Softbank Hawks,P,moinel000liv,Liván Moinelo,53,NA,0,7,0,0,1,0.13
2022,Fukuoka Softbank Hawks,P,tsumor000yuk,Yuki Tsumori,51,NA,3,7,0,1,1,0.2
2022,Fukuoka Softbank Hawks,P,matsum003yuk,Yuki Matsumoto,44,NA,6,7,0,0,1,0.3
2022,Fukuoka Softbank Hawks,P,matayo000kat,Katsuki Matayoshi,31,NA,1,8,0,0,1,0.29
2022,Fukuoka Softbank Hawks,P,izumi-000kei,Keisuke Izumi,30,NA,3,5,0,1,1,0.27
2022,Fukuoka Softbank Hawks,P,mori--000yui,Yuito Mori,29,NA,1,5,0,0,1,0.21
2022,Fukuoka Softbank Hawks,P,kaino-000hir,Hiroshi Kaino,27,NA,0,4,1,0,0.8,0.15
2022,Fukuoka Softbank Hawks,P,bando-000yug,Yugo Bandoh,25,NA,5,8,0,1,1,0.52
2022,Fukuoka Softbank Hawks,P,higash001nao,Nao Higashihama,23,NA,4,29,0,1,1,1.43
2022,Fukuoka Softbank Hawks,P,ishika000syu,Shuta Ishikawa,23,NA,11,18,0,0,1,1.26
2022,Fukuoka Softbank Hawks,P,rea---000col,Colin Rea,23,NA,7,16,5,2,0.821,1
2022,Fukuoka Softbank Hawks,P,senga-000kod,Kodai Senga,22,NA,6,30,1,4,0.973,1.64
2022,Fukuoka Softbank Hawks,P,ohzeki000tom,Tomohisa Ohzeki,21,NA,4,15,1,1,0.95,0.9
2022,Fukuoka Softbank Hawks,P,shiino010ara,Arata Shiino,18,NA,1,2,1,0,0.75,0.17
2022,Fukuoka Softbank Hawks,P,wada--001tsu,Tsuyoshi Wada,17,NA,9,16,1,0,0.962,1.47
2022,Fukuoka Softbank Hawks,P,kasaya000shu,Shunsuke Kasaya,16,NA,2,4,0,0,1,0.38
2022,Fukuoka Softbank Hawks,P,sugiya000kaz,Kazuki Sugiyama,10,NA,1,4,0,0,1,0.5
2022,Fukuoka Softbank Hawks,P,takeda000sho,Shota Takeda,10,NA,0,1,0,0,1,0.1
2022,Fukuoka Softbank Hawks,P,ogata-000shu,Shuto Ogata,9,NA,0,1,0,0,1,0.11
2022,Fukuoka Softbank Hawks,P,tanaka000sei,Seigi Tanaka,5,NA,0,0,0,0,NA,0
2022,Fukuoka Softbank Hawks,P,okumur000mas,Masato Okumura,4,NA,0,1,0,0,1,0.25
2022,Fukuoka Softbank Hawks,P,takaha000rei,Rei Takahashi,4,NA,0,0,0,0,NA,0
2022,Fukuoka Softbank Hawks,P,taura-000fum,Fumimaru Taura,4,NA,0,0,0,0,NA,0
2022,Fukuoka Softbank Hawks,P,akiyos000ryo,Ryo Akiyoshi,2,NA,0,1,0,0,1,0.5
2022,Fukuoka Softbank Hawks,P,nakamu001ryo,Ryota Nakamura,2,NA,0,2,0,0,1,1
2022,Fukuoka Softbank Hawks,P,otake-000kot,Koutaro Ohtake,2,NA,0,1,0,0,1,0.5
2022,Fukuoka Softbank Hawks,P,tanoue000sot,Sota Tanoue,2,NA,1,0,0,0,1,0.5
