Year,Team,position,PlayerID,Name,G,Inn,PO,A,E,DP,Fld%,RF/G,PB,SB,CS,CS%
1972,Yakult Atoms,C,oya---001aki,Akihiko Oya,119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1972,Yakult Atoms,C,okumiy000tan,Taneo Okumiya,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1972,Yakult Atoms,C,kushir000yos,Yoshiaki Kushiro,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
