Year,Team,position,PlayerID,Name,G,Inn,PO,A,E,DP,Fld%,RF/G
1964,Taiyo Whales,OF,shigem000sho,Shozo Shigematsu,135,NA,NA,NA,NA,NA,NA,NA
1964,Taiyo Whales,OF,mori--000tor,Toru Mori,122,NA,NA,NA,NA,NA,NA,NA
1964,Taiyo Whales,OF,osada-000yuk,Yukio Osada,114,NA,NA,NA,NA,NA,NA,NA
1964,Taiyo Whales,OF,kondo-000kaz,Kazuhiko Kondo,96,NA,NA,NA,NA,NA,NA,NA
1964,Taiyo Whales,OF,kuroki000mot,Motoyasu Kuroki,75,NA,NA,NA,NA,NA,NA,NA
1964,Taiyo Whales,OF,agcaoi001fra,Francis Agcaoili,25,NA,NA,NA,NA,NA,NA,NA
1964,Taiyo Whales,OF,hayama000jir,Jiro Hayama,7,NA,NA,NA,NA,NA,NA,NA
1964,Taiyo Whales,OF,hiraya000yos,Yoshihiro Hirayama,3,NA,NA,NA,NA,NA,NA,NA
1964,Taiyo Whales,OF,yamada000yut,Yutaka Yamada,3,NA,NA,NA,NA,NA,NA,NA
1964,Taiyo Whales,OF,aso---000san,Saneo Aso,2,NA,NA,NA,NA,NA,NA,NA
1964,Taiyo Whales,OF,kanemi000hid,Hidenori Kanemitsu,2,NA,NA,NA,NA,NA,NA,NA
1964,Taiyo Whales,OF,akiyam000nob,Noboru Akiyama,1,NA,NA,NA,NA,NA,NA,NA
1964,Taiyo Whales,OF,krsnic001mic,Mike Krsnich,1,NA,NA,NA,NA,NA,NA,NA
1964,Taiyo Whales,OF,shinod000soh,Sohei Shinoda,1,NA,NA,NA,NA,NA,NA,NA
1964,Taiyo Whales,OF,takaya000isa,Isao Takayama,1,NA,NA,NA,NA,NA,NA,NA
