Year,Team,position,PlayerID,Name,G,Inn,PO,A,E,DP,Fld%,RF/G,PB,SB,CS,CS%
2005,Seibu Lions,C,hosoka001too,Toru Hosokawa,113,NA,770,44,3,6,0.996,7.2,7,NA,NA,NA
2005,Seibu Lions,C,tahara001koj,Koji Tahara,46,NA,170,8,2,1,0.989,3.87,2,NA,NA,NA
2005,Seibu Lions,C,noda--001kos,Kosuke Noda,26,NA,101,7,1,0,0.991,4.15,1,NA,NA,NA
2005,Seibu Lions,C,uemoto001tat,Tatsuyuki Uemoto,3,NA,12,1,0,0,1,4.33,0,NA,NA,NA
2005,Seibu Lions,C,shiigi001tak,Takumi Shiigi,1,NA,2,0,0,0,1,2,0,NA,NA,NA
