Year,Team,position,PlayerID,Name,G,Inn,PO,A,E,DP,Fld%,RF/G,PB,SB,CS,CS%
1989,Osaka Kintetsu Buffaloes,C,yamash000kaz,Kazuhiko Yamashita,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1989,Osaka Kintetsu Buffaloes,C,furuku001ken,Kenji Furukubo,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1989,Osaka Kintetsu Buffaloes,C,mitsuy001hid,Hidekazu Mitsuyama,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
